year,month,day,day_of_week,date,total_cyclist_injured,total_cyclist_killed,total_motorist_injured,total_motorist_killed,total_pedestrians_injured,total_pedestrians_killed,total_persons_injured,total_persons_killed,total_vehicles_involved,total_collisions,aggressive_driving_road_rage,animals_action,backing_unsafely,driver_inattention_distraction,driver_inexperience,driver_unwell_medical,environmental_defect_failure,failure_to_keep_right,failure_to_yield_right_of_way,following_too_closely,oversized_vehicle,passing_or_lane_usage_improper,pedestrian_bicyclist_other_pedestrian_error_confusion,physical_disability,reaction_to_uninvolved_vehicle,traffic_control_disregarded,turning_improperly,unsafe_speed,vehicle_failure,visual_distraction_obstruction,temp_c,dewp_c,slp_c,visib_c,wdsp_c,mxpsd_c,gust_c,max_c,min_c,prcp_c,sndp_c,fog_c,avg_speed_all,avg_speed_i87
2022,4,10,1,2022-04-10,14,0,123,0,14,0,151,0,558,285,5,1,6,72,5,14,0,0,12,15,0,28,5,0,7,10,8,13,9,3,49.1,37.9,1002.5,10.0,12.4,20.0,28.9,57.9,39.9,0.0,,0,33.783833611111113,0.0
2022,4,11,2,2022-04-11,10,0,74,0,28,0,112,0,519,275,0,0,13,73,4,4,1,0,19,23,2,36,3,0,5,5,5,9,9,3,48.6,33.1,1013.8,10.0,13.6,17.1,27.0,57.9,43.0,0.0,,0,31.812578841698841,0.0
2022,4,12,3,2022-04-12,19,0,115,0,25,0,159,0,588,305,2,0,10,82,5,7,2,0,25,28,3,49,8,0,5,5,4,7,6,7,50.8,44.3,1015.5,9.9,10.6,15.9,18.1,61.0,43.0,0.0,,0,30.554827789473684,0.0
2022,4,13,4,2022-04-13,16,0,117,0,25,0,158,0,544,289,1,0,11,82,4,8,3,0,28,16,0,42,5,0,8,6,8,10,7,3,52.0,43.3,1017.8,10.0,7.1,13.0,,62.1,39.9,0.03,,0,31.123271466571026,0.0
2022,4,14,5,2022-04-14,23,0,107,0,29,0,159,0,616,322,5,0,5,100,2,7,4,0,33,16,1,45,5,0,5,5,4,15,10,2,54.3,50.6,1010.3,6.8,7.6,14.0,,63.0,39.9,0.0,,1,30.54163689497717,0.0
2022,4,15,6,2022-04-15,18,0,115,0,24,0,157,0,569,288,6,0,10,87,5,9,2,1,19,15,1,32,3,0,1,14,11,9,8,4,52.3,42.6,1016.6,9.5,11.4,15.9,18.1,63.0,46.9,0.07,,0,27.11410523076923,0.0
2022,4,16,7,2022-04-16,10,0,100,0,27,0,137,0,523,273,4,0,6,75,5,7,2,1,18,27,2,27,1,0,5,8,5,14,16,4,53.0,45.4,1016.8,10.0,15.2,19.0,24.1,64.0,46.9,0.0,,0,34.086750035087718,0.0
2022,4,17,1,2022-04-17,4,0,112,0,13,0,129,0,460,236,0,1,9,57,4,17,0,0,8,17,0,18,3,0,2,4,9,12,8,9,48.8,39.8,1014.2,9.6,11.9,22.0,28.9,54.0,44.6,0.21,,0,35.739310422093382,0.0
2022,4,18,2,2022-04-18,8,0,74,0,11,0,93,0,444,232,3,1,19,63,4,4,4,1,12,13,2,32,0,0,2,5,5,3,8,9,47.0,31.5,1026.3,10.0,10.6,15.9,20.0,54.0,41.0,0.0,,0,33.586728336495888,0.0
2022,4,19,3,2022-04-19,4,0,74,0,21,0,99,0,479,252,3,1,12,60,4,6,7,0,22,18,1,25,4,1,3,6,8,8,10,6,49.6,43.5,1012.3,7.3,25.4,41.0,54.0,55.9,41.0,0.64,,0,32.284825548835123,0.0
2022,4,20,4,2022-04-20,10,0,102,0,32,0,144,0,502,274,3,0,4,60,4,6,3,0,20,23,1,27,2,0,5,6,7,10,9,10,49.7,34.5,1020.5,10.0,18.4,22.9,29.9,55.9,45.0,0.0,,0,32.146937847099139,0.0
2022,4,21,5,2022-04-21,11,0,77,0,17,0,105,0,440,233,6,0,10,65,6,8,1,1,17,10,0,22,1,0,4,6,2,12,11,3,47.7,41.6,1032.8,9.8,9.5,15.9,,55.9,34.0,0.0,,0,32.416311404367157,0.0
2022,4,22,6,2022-04-22,10,0,83,1,23,0,116,1,497,262,3,0,7,63,5,9,0,1,18,20,0,33,4,0,2,5,10,9,4,4,55.7,44.1,1025.9,10.0,11.8,15.0,19.0,66.0,39.0,0.0,,0,32.607056850067096,0.0
2022,4,23,7,2022-04-23,12,0,90,0,21,1,123,1,575,282,2,0,11,76,6,19,0,0,14,21,1,25,6,0,3,9,5,18,10,3,49.6,34.7,1027.4,10.0,6.8,11.1,,66.0,39.9,0.0,,0,32.966197552447554,0.0
2022,4,24,1,2022-04-24,15,0,114,0,12,0,141,0,540,268,3,0,12,68,4,16,0,1,17,11,1,29,1,0,4,10,4,20,15,6,48.7,35.0,1024.8,10.0,9.7,17.1,22.9,55.9,39.9,0.0,,0,34.173989189501675,0.0
2022,4,25,2,2022-04-25,13,0,89,0,17,0,119,0,486,252,0,1,7,67,8,7,2,0,13,19,1,27,2,0,9,6,5,7,12,4,47.8,34.1,1024.9,10.0,5.5,11.1,15.9,57.0,39.0,0.0,,0,34.083457574908991,0.0
2022,4,26,3,2022-04-26,7,0,85,0,17,0,109,0,464,237,5,0,8,56,3,3,3,0,14,16,1,43,4,0,6,10,4,8,5,5,49.0,43.3,1021.0,10.0,10.1,15.0,,57.0,39.9,0.0,,0,32.609545701305748,0.0
2022,4,27,4,2022-04-27,15,0,95,0,24,0,134,0,615,311,5,0,13,84,11,5,1,0,22,31,1,39,2,1,2,6,8,7,11,4,55.2,47.3,1008.1,9.3,12.9,20.0,28.9,61.0,44.1,0.01,,0,31.398983814964158,0.0
2022,4,28,5,2022-04-28,16,0,109,0,28,1,153,1,634,343,7,0,10,84,5,6,2,1,25,24,0,47,2,0,5,5,8,8,16,7,48.5,28.0,1009.3,10.0,15.6,21.0,28.9,61.0,44.1,0.0,,0,29.880039110861002,0.0
2022,4,29,6,2022-04-29,17,0,126,1,29,1,172,2,666,353,4,0,10,105,5,9,1,0,28,20,2,46,1,0,4,10,8,12,12,5,49.1,22.6,1013.0,10.0,15.2,21.0,27.0,54.0,44.1,0.0,,0,29.144027639027641,0.0
2022,4,30,7,2022-04-30,18,0,113,0,24,1,155,1,619,319,3,0,5,93,10,13,3,0,15,28,1,33,5,0,7,11,6,11,17,3,48.7,32.7,1017.1,10.0,11.4,19.0,25.1,54.0,42.1,0.0,,0,30.676378141534393,0.0
2022,5,1,1,2022-05-01,16,0,117,0,10,0,143,0,560,276,6,0,9,68,6,14,1,1,14,27,4,26,1,0,4,11,4,12,14,2,52.2,40.4,1019.4,10.0,7.8,11.1,,63.0,42.1,0.0,,0,32.48596952602179,0.0
2022,5,2,2,2022-05-02,12,0,105,0,24,1,141,1,511,278,2,0,12,74,2,6,9,0,25,23,2,29,2,1,2,5,10,10,10,9,49.2,43.3,1020.7,9.5,10.9,17.1,21.0,63.0,42.1,0.0,,0,31.700941396166311,0.0
2022,5,3,3,2022-05-03,15,0,78,2,30,1,123,3,502,270,5,1,13,78,5,6,1,0,23,15,2,28,2,0,6,6,6,13,13,4,51.3,45.7,1020.1,8.3,12.4,17.1,22.9,55.9,46.0,0.56,,0,31.412399387576553,0.0
2022,5,4,4,2022-05-04,14,0,70,0,13,1,97,1,476,247,2,0,8,64,4,3,3,0,18,26,1,34,5,0,7,6,6,7,11,2,52.1,49.0,1017.8,7.1,8.2,17.1,,61.0,46.9,0.01,,1,29.0622999943301,0.0
2022,5,5,5,2022-05-05,19,1,95,0,21,0,135,1,637,334,4,0,13,81,4,9,0,0,32,26,4,33,4,0,3,11,8,13,20,8,55.6,48.8,1016.0,8.3,9.6,15.0,19.0,62.1,46.9,1.58,,1,25.19838242061666,0.0
2022,5,6,6,2022-05-06,17,0,136,1,35,1,188,2,682,358,2,0,14,97,5,12,10,0,32,26,1,45,2,0,5,13,6,9,12,9,53.0,47.6,1015.6,9.8,5.9,9.9,,62.1,48.9,0.0,,0,25.206547673812373,0.0
2022,5,7,7,2022-05-07,7,0,85,0,19,1,111,1,536,288,1,1,8,90,2,11,11,0,14,26,2,21,0,0,2,9,6,10,8,3,50.1,46.4,1012.3,8.9,12.6,25.1,34.0,61.0,48.0,0.43,,0,30.772389545056868,0.0
2022,5,8,1,2022-05-08,3,0,99,0,10,2,112,2,529,258,6,0,11,80,2,11,2,0,15,23,0,20,1,0,3,9,2,11,14,4,48.6,37.7,1017.5,9.9,21.5,29.9,40.0,54.0,46.0,0.07,,0,32.415941041833271,0.0
2022,5,9,2,2022-05-09,11,0,110,1,19,0,140,1,567,290,1,0,11,80,6,5,2,0,21,26,1,36,6,0,6,12,8,8,10,6,49.0,34.0,1021.0,10.0,24.1,31.1,42.9,54.0,46.0,0.0,,0,31.417206514550266,0.0
2022,5,10,3,2022-05-10,8,0,100,1,30,0,138,1,538,293,1,1,3,91,6,7,0,0,15,29,1,37,0,0,2,8,12,8,11,3,50.0,38.5,1025.4,9.5,23.0,28.9,38.1,54.0,46.9,0.0,,0,31.708527736297771,0.0
2022,5,11,4,2022-05-11,18,0,82,0,30,0,130,0,542,293,4,0,11,70,6,3,1,0,22,21,2,35,3,1,9,10,6,11,11,12,49.1,45.8,1024.3,5.9,20.3,25.1,31.1,52.0,46.4,0.16,,1,31.959034068912118,0.0
2022,5,12,5,2022-05-12,24,0,102,0,22,0,148,0,579,303,1,0,9,86,1,5,0,0,21,20,2,36,8,0,5,10,7,10,17,7,53.0,50.5,1025.6,4.3,11.0,20.0,25.1,66.0,46.9,0.03,,1,31.225898456943753,0.0
2022,5,13,6,2022-05-13,24,0,110,0,28,1,162,1,606,323,5,0,11,83,7,9,4,0,21,30,2,37,2,0,4,9,11,6,7,10,58.6,56.4,1026.4,2.4,6.5,11.1,,72.0,48.9,0.0,,1,30.419270228416572,0.0
2022,5,14,7,2022-05-14,16,0,96,0,21,1,133,1,537,274,1,0,5,65,10,11,4,1,25,19,1,28,1,0,1,13,8,7,9,4,60.3,58.6,1020.7,1.0,7.7,11.1,,72.0,53.1,0.0,,1,32.344666085946571,0.0
2022,5,15,1,2022-05-15,15,0,153,0,17,0,185,0,598,302,6,0,11,82,6,8,1,0,18,24,0,33,2,0,6,14,5,21,14,6,57.9,56.4,1014.2,2.4,6.5,11.1,,62.1,53.6,0.34,,1,33.366476757369611,0.0
2022,5,16,2,2022-05-16,16,0,95,0,28,1,139,1,552,294,3,0,11,80,6,9,1,0,23,19,4,41,5,0,6,7,3,11,8,6,55.8,54.3,1008.8,0.9,8.8,13.0,,63.0,53.1,0.31,,1,32.8934707957257,0.0
2022,5,17,3,2022-05-17,20,0,132,0,22,0,174,0,594,309,1,0,11,84,3,3,0,0,19,29,3,52,7,0,0,4,10,13,15,7,59.1,53.2,1005.1,8.4,13.6,19.0,24.1,63.0,53.1,0.06,,1,30.479672031414193,0.0
2022,5,18,4,2022-05-18,17,0,127,1,30,0,174,1,620,326,7,0,11,91,9,9,0,1,29,19,1,45,5,2,10,10,6,5,10,1,59.2,45.4,1010.8,10.0,11.5,15.9,21.0,66.9,52.0,0.0,,0,29.426401376401376,0.0
2022,5,19,5,2022-05-19,13,0,109,0,22,0,144,0,603,315,4,0,9,78,6,6,10,1,20,23,2,41,2,0,5,9,11,13,9,4,53.9,50.7,1010.9,8.0,9.9,15.9,22.9,55.0,51.8,0.0,,0,27.652426146384478,0.0
2022,5,20,6,2022-05-20,17,0,107,0,25,0,149,0,592,311,4,0,16,80,3,8,6,0,28,31,2,35,3,0,1,6,9,14,16,5,54.7,52.6,1013.9,6.6,7.5,13.0,,59.0,52.0,0.27,,1,27.586512764801739,0.0
2022,5,21,7,2022-05-21,24,0,106,2,22,0,152,2,659,341,3,0,11,94,8,18,2,1,34,25,1,42,8,0,4,16,6,11,9,4,60.4,57.5,1016.9,5.8,11.3,24.1,31.1,68.0,52.0,0.5,,1,35.200560846560847,0.0
2022,6,6,2,2022-06-06,24,0,107,0,33,0,164,0,566,304,1,1,10,80,5,6,3,2,26,19,3,35,5,1,2,7,6,12,17,5,63.2,52.3,1016.7,10.0,6.1,9.9,,77.0,53.1,0.0,,0,30.717452665745025,0.0
2022,6,7,3,2022-06-07,15,0,105,0,23,0,143,0,569,297,1,0,12,82,3,2,3,0,21,21,1,43,3,0,4,7,9,7,8,7,62.7,57.9,1019.4,9.2,8.2,12.0,,77.0,53.1,0.0,,0,29.145874459354552,0.0
2022,6,8,4,2022-06-08,29,0,89,0,25,0,143,0,564,299,6,1,10,77,7,2,3,1,25,20,4,33,3,0,4,11,5,13,9,6,63.9,61.4,1015.4,5.9,13.6,19.0,26.0,69.1,55.9,0.12,,1,28.9661687992126,12.683750000000003
2022,6,9,5,2022-06-09,23,0,114,0,22,0,159,0,596,311,3,0,11,80,8,7,6,0,21,26,1,47,7,0,9,8,10,11,15,5,64.7,63.6,1006.2,0.9,10.9,21.0,28.0,70.0,62.1,0.7,,1,28.979046492863304,54.313816254416992
2022,6,10,6,2022-06-10,19,0,133,0,26,0,178,0,681,352,4,1,9,101,6,8,0,2,27,34,1,41,3,0,3,9,9,18,12,8,65.1,58.4,1007.8,9.6,9.2,15.9,20.0,73.0,55.9,0.08,,0,28.526345850999395,50.2066923076923
2022,6,11,7,2022-06-11,15,0,149,0,16,1,180,1,586,297,2,1,8,65,3,15,2,1,25,31,1,53,2,0,2,13,7,11,8,4,66.5,60.3,1012.9,9.4,6.5,13.0,,73.9,55.9,0.0,,0,31.026019154520579,55.909822695035452
2022,6,12,1,2022-06-12,17,0,92,0,10,1,119,1,540,269,1,0,8,65,6,16,0,1,16,8,3,43,4,0,5,8,8,19,12,1,65.0,63.2,1016.4,6.9,7.2,12.0,,73.9,62.1,0.01,,1,33.439360993337374,60.565979020979
2022,6,13,2,2022-06-13,19,0,112,0,25,0,156,0,590,310,0,0,7,84,5,6,2,0,29,21,2,44,4,0,3,6,9,13,10,3,67.4,64.3,1013.4,7.7,9.5,14.0,20.0,75.0,63.0,0.77,,1,37.026287310016478,53.382441860465121
2022,6,21,3,2022-06-21,20,1,82,0,19,1,121,2,593,306,1,0,7,69,6,6,2,1,25,20,1,40,4,0,8,11,9,6,15,7,61.3,54.6,1020.8,10.0,10.0,15.9,,73.0,52.0,0.0,,0,25.936433330449077,56.253846153846169
2022,6,22,4,2022-06-22,14,0,114,1,12,0,140,1,493,259,1,0,9,72,5,2,6,0,19,20,2,31,1,0,5,8,8,8,13,5,62.5,56.6,1019.3,10.0,11.8,17.1,22.0,70.0,55.0,0.0,,0,28.511477288648528,55.317295373665488
2022,6,23,5,2022-06-23,16,1,117,0,22,0,155,1,565,295,0,0,9,95,4,5,2,1,26,22,1,36,2,0,2,7,11,6,7,4,64.5,57.9,1017.2,10.0,10.3,18.1,19.0,73.0,57.9,0.0,,0,27.642201529489437,56.104479166666721
2022,6,24,6,2022-06-24,18,0,116,0,21,0,155,0,660,345,1,0,13,82,9,10,0,1,17,30,3,40,4,0,7,9,9,6,17,7,63.1,57.4,1016.0,10.0,6.6,12.0,17.1,73.0,54.0,0.0,,0,26.961042343483289,51.523461538461532
2022,6,25,7,2022-06-25,25,0,110,0,23,2,158,2,698,357,4,0,13,109,9,9,2,3,21,24,3,37,4,0,2,8,12,12,9,5,68.6,64.9,1018.4,8.7,7.0,9.9,,75.9,54.0,0.0,,0,28.258526902887137,58.451354166666626
2022,6,26,1,2022-06-26,21,0,147,0,22,0,190,0,644,336,5,0,8,85,6,16,2,1,30,27,0,28,4,0,7,10,9,9,11,4,67.4,65.2,1019.6,4.8,5.7,9.9,,75.9,60.1,0.0,,1,29.929479362232744,57.334056939501792
2022,6,27,2,2022-06-27,15,0,116,0,12,0,143,0,586,296,6,0,8,84,9,3,0,0,18,20,3,38,1,0,7,11,12,10,10,8,69.2,65.6,1016.7,9.6,11.1,17.1,21.0,75.0,63.0,0.0,,0,28.858968722659668,57.732951388888878
2022,6,28,3,2022-06-28,22,0,113,1,35,0,170,1,552,287,2,0,9,89,9,6,0,1,11,22,1,33,6,0,2,7,5,9,15,7,68.2,61.4,1018.6,9.8,7.0,13.0,18.1,75.0,64.0,0.06,,0,28.600357424071991,57.916214285714283
2022,6,29,4,2022-06-29,25,1,120,0,20,0,165,1,577,294,4,0,5,84,2,7,2,1,23,22,1,35,5,0,1,9,9,12,11,5,66.8,62.2,1023.0,9.1,5.1,8.0,,75.0,57.9,0.04,,1,28.234844460463567,54.15514084507042
2022,6,30,5,2022-06-30,34,0,112,0,19,0,165,0,585,311,3,0,4,91,7,1,3,0,25,25,2,40,6,0,4,9,12,8,4,7,70.6,60.9,1021.3,9.0,7.4,14.0,19.0,80.1,57.9,0.0,,1,27.71551290463692,50.894097222222264
2022,7,1,6,2022-07-01,17,0,114,1,29,1,160,2,586,309,5,0,17,79,8,10,0,0,22,16,0,31,4,1,7,8,7,11,11,4,69.7,66.0,1019.1,8.7,10.0,15.0,,80.1,62.1,0.0,,1,29.651386975065616,59.539618055555572
2022,7,2,7,2022-07-02,12,0,114,1,15,0,141,1,505,268,4,0,7,64,5,14,1,0,12,12,1,31,5,0,4,17,10,6,16,3,70.7,69.0,1014.2,4.8,12.7,17.1,26.0,75.9,66.0,0.0,,1,33.634005776570504,60.667423580785993
2022,7,3,1,2022-07-03,13,1,80,0,17,0,110,1,475,242,2,0,6,73,4,12,1,0,13,9,0,24,4,0,5,13,2,12,7,2,71.3,67.3,1015.0,6.6,7.3,11.1,,79.0,68.0,1.65,,0,33.403744258530182,61.055729166666652
2022,7,4,2,2022-07-04,13,0,113,1,17,0,143,1,501,240,2,0,6,72,5,7,1,0,17,13,1,26,3,0,4,12,2,19,8,7,72.1,59.1,1018.2,9.9,9.0,15.9,,80.1,66.0,0.01,,0,33.885350668525959,61.674930555555584
2022,7,5,3,2022-07-05,11,0,105,0,20,0,136,0,513,269,1,1,6,69,4,5,0,0,24,22,1,35,4,1,0,9,5,12,11,3,69.7,65.2,1018.6,10.0,9.7,14.0,,80.1,64.9,0.0,,0,30.842866907261591,60.069895833333348
2022,7,6,4,2022-07-06,22,1,111,0,23,0,156,1,541,281,2,0,12,73,6,5,2,1,23,22,2,43,7,0,4,8,7,9,11,4,73.2,67.1,1010.3,8.8,12.3,17.1,24.1,84.0,64.9,0.03,,0,30.747175599332611,60.640111524163544
2022,7,7,5,2022-07-07,31,0,102,2,26,1,159,3,520,275,5,1,11,71,6,6,1,1,29,15,4,27,5,0,2,3,9,16,10,2,68.0,60.7,1016.5,9.6,6.8,13.0,,84.0,60.1,0.04,,0,30.206112478127736,60.197708333333324
2022,7,8,6,2022-07-08,24,0,126,0,19,0,169,0,548,291,3,1,12,76,10,8,3,1,19,28,1,32,4,0,7,9,8,11,8,3,68.0,62.0,1016.1,10.0,7.0,8.9,,73.9,60.1,0.0,,0,29.315830872703412,57.75708333333332
2022,7,9,7,2022-07-09,7,0,89,1,16,1,112,2,486,254,1,0,9,68,2,8,0,0,23,16,0,25,1,0,5,5,6,12,9,3,71.9,63.8,1015.8,10.0,10.3,18.1,,77.0,61.0,0.0,,0,31.074073982939634,52.807395833333317
2022,7,10,1,2022-07-10,11,0,72,3,15,1,98,4,444,237,3,0,5,75,2,7,1,0,8,15,2,28,0,0,2,6,6,11,9,0,67.5,56.5,1017.7,10.0,5.0,8.9,,77.0,57.0,0.0,,0,30.523368875765531,49.1265277777778
2022,7,11,2,2022-07-11,20,1,114,0,31,0,165,1,500,270,1,0,7,74,4,6,3,0,23,16,2,28,5,0,1,14,5,10,16,8,68.1,61.2,1015.5,10.0,8.3,12.0,,77.0,57.0,0.0,,0,31.225738594473444,58.129625468164818
2022,7,12,3,2022-07-12,15,0,115,0,19,0,149,0,469,257,1,0,10,64,3,8,0,1,12,14,1,33,1,0,2,17,6,5,9,5,71.3,66.0,1010.7,9.9,12.1,17.1,,77.0,60.1,0.0,,0,29.75764080271216,56.12395833333337
2022,7,13,4,2022-07-13,25,0,131,1,31,0,187,1,565,296,4,1,11,66,8,7,2,0,24,19,2,35,3,0,5,13,13,8,18,5,75.4,69.8,1010.5,7.9,8.4,15.9,,88.0,66.9,0.0,,0,29.201693738036642,56.3029166666667
2022,7,14,5,2022-07-14,20,0,81,0,27,1,128,1,475,261,1,0,9,83,5,3,1,0,21,13,0,31,1,0,1,6,2,3,7,6,71.8,69.1,1014.2,5.1,4.6,9.9,,88.0,63.0,0.0,,1,29.342206191617354,56.019068322981369
2022,7,15,6,2022-07-15,22,0,125,1,24,0,171,1,574,300,1,0,13,80,7,12,1,1,18,28,3,30,5,0,7,9,8,10,12,5,73.1,67.2,1019.6,7.5,5.6,11.1,,79.0,63.0,0.0,,1,28.61842460923728,54.564626865671613
2022,7,16,7,2022-07-16,21,0,110,0,22,0,153,0,492,264,3,0,4,69,10,11,1,0,18,22,0,17,1,0,8,6,4,19,8,7,69.9,65.8,1020.6,8.1,5.6,11.1,,79.0,60.1,0.0,,1,29.22194253062117,58.619791666666686
2022,7,17,1,2022-07-17,20,0,125,4,12,1,157,5,538,272,2,0,9,72,7,17,1,2,18,17,2,20,3,0,7,8,8,14,13,1,73.9,70.9,1017.4,7.1,6.4,13.0,,81.0,60.1,0.0,,1,31.7743416447944,59.139722222222204
2022,7,18,2,2022-07-18,20,0,96,0,23,1,139,1,558,297,0,0,8,102,2,5,6,0,26,15,1,29,4,0,3,9,12,8,11,5,73.1,72.1,1016.6,1.2,6.9,12.0,,81.0,70.0,0.0,,1,30.231307141294838,47.89288194444444
2022,7,19,3,2022-07-19,17,0,121,2,22,1,160,3,531,276,1,0,12,96,5,2,0,0,22,18,2,30,3,0,7,6,7,14,8,5,76.0,70.7,1005.9,7.3,15.3,20.0,29.9,82.9,71.1,0.0,,0,30.899899785254117,58.652167832167827
2022,7,20,4,2022-07-20,21,1,111,0,26,1,158,2,553,284,2,0,8,78,5,6,0,2,26,32,1,31,4,0,4,4,10,8,11,7,77.1,71.4,1007.4,7.4,9.4,14.0,,88.0,72.0,0.0,,0,29.710613790463693,56.415729166666672
2022,7,21,5,2022-07-21,22,0,164,0,24,0,210,0,558,289,3,0,8,80,2,6,3,0,24,24,2,36,3,0,3,9,8,13,11,4,74.5,73.0,1007.1,1.9,9.6,15.0,,88.0,71.1,0.0,,1,27.973858924566489,56.214270833333359
2022,7,22,6,2022-07-22,28,0,94,0,31,1,153,1,618,325,1,0,9,81,4,14,2,0,25,25,3,40,3,0,5,8,13,13,19,9,78.4,72.6,1010.3,6.4,6.8,9.9,,88.0,71.1,0.0,,0,26.06992125984252,49.785842696629217
2022,7,23,7,2022-07-23,17,0,125,0,17,0,159,0,607,301,3,0,8,74,6,13,0,1,18,21,2,32,3,0,6,9,9,16,19,2,76.7,73.7,1015.7,3.9,8.3,13.0,,88.0,71.1,0.0,,1,34.170290172061826,54.433888888888887
2022,7,25,2,2022-07-25,17,0,105,0,17,0,139,0,517,276,1,0,12,86,3,8,1,0,12,27,1,31,2,0,3,11,3,4,16,3,77.2,74.5,1013.2,4.9,14.5,17.1,24.1,82.9,73.0,0.0,,0,29.198915294679075,58.517757575757571
2022,7,26,3,2022-07-26,15,1,86,1,27,0,128,2,505,266,1,0,13,75,10,8,1,1,26,18,0,33,2,0,3,6,4,5,8,9,76.6,70.0,1014.0,8.4,7.5,15.9,21.0,82.9,73.0,0.23,,0,30.230611171510006,59.116380597014889
2022,7,27,4,2022-07-27,25,0,80,0,24,1,129,1,540,282,2,0,9,86,4,3,1,0,19,29,5,35,6,0,4,10,8,15,9,6,74.7,64.5,1013.6,10.0,6.8,11.1,,82.9,68.0,0.04,,0,32.004531878901012,55.513407407407414
2022,7,28,5,2022-07-28,20,0,118,0,17,0,155,0,560,291,0,0,15,82,6,8,5,1,14,26,1,26,6,0,4,10,7,10,16,3,74.5,70.5,1012.3,9.8,7.6,13.0,,82.9,68.0,0.0,,0,27.5560714135332,56.161443850267382
2022,7,29,6,2022-07-29,19,0,80,1,26,0,125,1,578,300,0,0,14,88,1,3,2,0,17,23,1,41,6,0,2,6,7,8,14,3,78.8,72.8,1011.7,6.2,8.5,14.0,,90.0,68.0,0.0,,1,30.046128608923883,54.555277777777761
2022,7,30,7,2022-07-30,24,0,92,0,17,0,133,0,590,298,4,1,10,82,10,9,1,0,17,25,3,37,4,1,5,9,4,16,14,2,76.5,70.2,1014.5,8.3,9.3,17.1,24.1,90.0,70.0,0.54,,0,31.621699748468941,59.079756944444412
2022,7,31,1,2022-07-31,8,0,129,1,11,0,148,1,565,277,1,0,10,79,10,10,2,1,15,17,1,36,4,0,4,7,8,14,16,6,74.8,64.8,1020.4,10.0,6.3,9.9,,84.9,64.9,0.0,,0,32.739649770341209,55.169791666666683
2022,8,1,2,2022-08-01,14,0,96,0,19,0,129,0,522,286,0,0,12,77,6,2,4,0,11,24,1,37,3,0,1,10,9,7,8,4,72.7,68.6,1017.6,9.3,6.1,11.1,,81.0,64.9,0.03,,0,30.954659066054244,52.386701388888866
2022,8,2,3,2022-08-02,16,0,109,0,25,0,150,0,526,281,1,0,13,86,6,4,1,0,21,21,0,26,5,0,4,8,7,7,7,4,74.8,71.6,1010.1,8.0,7.5,13.0,,81.0,69.1,0.13,,0,32.1389646216098,56.620243055555562
2022,8,3,4,2022-08-03,26,0,124,0,30,2,180,2,589,312,3,0,6,75,8,6,0,0,23,15,2,38,7,0,6,11,8,13,18,8,77.7,72.5,1014.1,7.9,7.0,14.0,18.1,86.0,70.0,0.0,,0,30.765847276902889,57.455243055555528
2022,8,4,5,2022-08-04,21,0,113,1,24,0,158,1,541,287,3,1,4,87,8,4,1,1,14,16,2,36,4,0,1,9,8,3,14,6,75.6,74.0,1018.0,2.9,6.6,13.0,,86.0,68.0,0.0,,1,30.683351924759407,57.340347222222228
2022,8,5,6,2022-08-05,24,0,115,0,26,0,165,0,572,313,3,0,12,83,8,7,1,0,19,21,2,33,2,0,3,7,5,12,14,4,77.9,75.4,1019.7,4.2,9.5,15.9,21.0,84.0,72.0,0.0,,1,31.403859913852234,53.3512195121951
2022,8,6,7,2022-08-06,16,0,114,1,20,0,150,1,577,299,3,0,6,83,3,8,1,0,28,18,0,37,2,0,7,12,7,17,12,4,78.3,75.9,1022.9,7.2,7.2,12.0,,84.9,73.9,0.0,,1,32.868381999125113,57.154791666666675
2022,8,7,1,2022-08-07,18,0,82,0,12,0,112,0,518,260,2,0,9,73,7,12,1,1,15,19,0,27,5,0,4,9,13,13,13,0,79.1,75.7,1021.7,8.6,11.9,18.1,22.0,84.9,73.9,0.0,,0,32.97026452382935,52.132013888888892
2022,8,8,2,2022-08-08,17,0,115,1,26,0,158,1,562,299,4,0,11,93,2,1,0,0,24,20,1,33,5,0,2,6,12,17,9,5,79.6,75.5,1017.2,8.5,14.0,19.0,22.0,84.9,75.9,0.0,,0,32.010709515859766,55.8441696113074
2022,8,9,3,2022-08-09,15,0,103,0,26,0,144,0,520,275,3,0,11,70,7,2,1,0,30,10,2,37,3,0,4,12,10,8,8,8,80.4,76.3,1013.3,7.9,14.0,17.1,24.1,86.0,77.0,0.0,,0,32.027244660778251,58.322430555555556
2022,8,10,4,2022-08-10,21,0,98,1,23,0,142,1,486,255,1,0,6,73,3,3,0,0,19,15,2,25,3,0,3,6,7,10,7,7,76.5,72.6,1015.6,8.4,9.6,15.0,,80.1,71.6,0.02,,0,33.01724710192476,58.464722222222242
2022,8,11,5,2022-08-11,20,0,103,0,23,1,146,1,547,282,3,2,7,68,5,4,3,0,33,23,3,41,3,0,7,9,6,11,11,7,71.4,68.1,1014.0,9.5,4.9,13.0,,80.1,69.1,0.01,,0,30.707692965045762,31.238645833333322
2022,8,12,6,2022-08-12,19,0,139,0,24,0,182,0,658,338,5,0,14,78,7,10,1,1,22,23,2,48,6,0,3,11,11,18,12,4,70.7,67.6,1013.6,9.6,3.9,9.9,,75.0,64.9,0.19,,0,30.693583888888888,0.0
