year,month,day,day_of_week,date,total_cyclist_injured,total_cyclist_killed,collisions_w_cyclists_inj_kill,total_motorist_injured,total_motorist_killed,collisions_w_motorists_inj_kill,total_pedestrians_injured,total_pedestrians_killed,collisions_w_pedestrians_inj_kill,total_persons_injured,total_persons_killed,collisions_w_persons_inj_kill,collisions_w_fatalities,total_vehicles_involved,total_collisions,aggressive_driving_road_rage,animals_action,backing_unsafely,driver_inattention_distraction,driver_inexperience,driver_unwell_medical,environmental_defect_failure,failure_to_keep_right,failure_to_yield_right_of_way,following_too_closely,oversized_vehicle,passing_or_lane_usage_improper,pedestrian_bicyclist_other_pedestrian_error_confusion,physical_disability,reaction_to_uninvolved_vehicle,traffic_control_disregarded,turning_improperly,unsafe_speed,vehicle_failure,visual_distraction_obstruction,temp_c,slp_c,visib_c,wdsp_c,prcp_c,fog_c,avg_speed_all
2017,12,3,1,2017-12-03,3,0,3,83,0,47,27,3,24,113,3,74,3,852,448,1,1,21,126,19,13,1,0,27,51,1,57,1,0,10,9,9,11,21,5,42.6,1023.2,10.0,6.1,0.0,0,38.583899948559669
2017,12,4,2,2017-12-04,9,0,9,143,0,99,49,0,49,201,0,154,0,1305,684,5,0,42,151,14,11,0,1,66,70,4,110,3,0,16,16,24,9,32,17,40.9,1028.5,10.0,7.7,0.0,0,36.362940072016464
2017,12,5,3,2017-12-05,8,0,8,137,0,87,52,1,53,197,1,147,1,1362,704,2,0,42,179,9,9,13,0,60,98,9,122,1,0,15,10,19,11,29,22,42.0,1027.8,10.0,10.2,0.0,0,34.281021220508762
2017,12,6,4,2017-12-06,10,0,10,106,0,70,30,0,30,146,0,110,0,1244,651,1,0,32,163,10,7,6,1,55,69,4,101,2,1,22,12,14,12,37,7,51.3,1012.7,7.9,15.0,0.47,0,34.39073635307782
2017,12,7,5,2017-12-07,17,0,17,136,0,91,39,0,36,192,0,141,0,1339,693,3,0,42,170,2,12,0,4,68,88,9,108,2,0,8,8,17,9,28,11,43.4,1013.9,10.0,10.2,0.02,0,33.271484320557491
2017,12,8,6,2017-12-08,9,0,9,121,0,80,29,1,29,159,1,117,1,1327,681,1,3,40,151,14,14,0,1,73,67,4,113,1,0,13,7,21,11,38,13,41.0,1016.4,10.0,9.0,0.0,0,33.910239454732512
2017,12,9,7,2017-12-09,4,0,4,96,0,67,45,0,40,145,0,110,0,1018,538,1,0,24,127,7,20,45,0,50,54,2,62,3,0,5,14,12,15,19,10,38.7,1013.3,7.8,9.9,0.01,0,35.379718415279392
2017,12,10,1,2017-12-10,5,0,5,137,0,76,34,0,28,176,0,108,0,989,513,2,1,21,128,13,18,24,0,39,44,1,56,3,0,7,9,12,15,26,5,39.0,1006.7,9.0,12.3,0.97,0,35.920188528806584
2017,12,11,2,2017-12-11,13,0,13,140,0,94,40,0,38,193,0,144,0,1364,725,7,0,27,188,6,5,3,0,54,85,9,105,5,0,7,18,17,16,25,13,38.4,1015.3,9.8,7.9,0.0,0,33.393162037037037
2017,12,12,3,2017-12-12,11,0,11,104,0,74,32,1,32,147,1,117,1,1332,687,6,0,29,167,14,7,11,0,58,84,6,105,3,1,21,13,20,12,34,10,42.6,1007.4,9.7,10.0,0.0,0,34.03269220852885
2017,12,13,4,2017-12-13,6,0,6,121,0,81,44,0,42,171,0,129,0,1353,709,5,0,25,165,6,10,3,1,75,66,4,111,7,0,10,15,19,9,37,11,32.8,992.9,9.2,17.6,0.13,0,33.909477366255146
2017,12,14,5,2017-12-14,6,0,6,160,0,105,49,1,49,215,1,160,1,1692,882,1,0,41,212,15,12,50,0,61,84,13,134,2,0,16,20,19,16,40,17,28.2,1004.1,8.1,12.6,0.0,0,31.076101337448559
2017,12,15,6,2017-12-15,9,0,9,153,0,109,49,0,44,211,0,162,0,1959,999,7,1,30,215,19,15,145,1,71,122,7,124,4,0,13,16,19,19,51,15,25.1,1016.7,9.3,6.3,0.0,0,30.43451206607304
2017,12,16,7,2017-12-16,4,0,4,133,0,88,31,0,31,168,0,123,0,1271,660,4,0,28,148,11,14,26,2,55,73,1,78,2,0,11,13,23,7,35,11,30.9,1013.6,8.0,12.4,0.08,0,33.972155349794242
2017,12,17,1,2017-12-17,4,0,4,118,1,78,28,0,26,150,1,108,1,1065,547,3,0,27,140,11,17,2,0,37,51,5,71,4,1,7,10,11,18,22,0,27.6,1022.8,10.0,10.1,0.01,0,36.389320170344561
2017,12,18,2,2017-12-18,8,1,9,121,0,84,43,0,42,172,1,135,1,1373,706,2,0,35,195,15,9,5,0,52,81,8,109,3,0,12,20,17,11,35,10,32.7,1021.3,9.7,4.6,0.0,0,33.068391163092919
2017,12,19,3,2017-12-19,8,1,9,112,0,81,34,0,29,154,1,119,1,1280,655,3,0,36,163,9,11,3,2,53,83,7,109,3,0,13,12,20,11,24,16,44.9,1009.8,9.3,10.3,0.01,0,30.998702245552639
2017,12,20,4,2017-12-20,12,0,12,124,0,92,36,0,35,172,0,139,0,1369,700,0,0,42,175,14,8,0,1,64,75,5,97,4,0,11,22,14,14,34,15,44.3,1007.3,9.9,14.9,0.0,0,31.834839592205448
2017,12,21,5,2017-12-21,15,0,15,121,0,84,50,2,50,186,2,147,2,1416,742,3,1,33,199,10,15,2,0,62,63,12,112,3,0,11,18,27,12,30,23,32.4,1018.5,10.0,10.7,0.0,0,31.610358024691358
2017,12,22,6,2017-12-22,10,0,10,136,0,89,31,0,31,177,0,130,0,1395,720,2,2,29,182,8,13,3,1,64,88,7,124,1,0,17,10,21,16,32,14,32.7,1026.3,9.7,6.7,0.0,0,32.5823912037037
2017,12,23,7,2017-12-23,7,0,7,106,0,67,47,1,46,160,1,120,1,1093,565,1,0,24,155,10,24,17,0,50,55,5,68,1,0,5,11,23,14,25,2,45.6,1013.0,3.2,10.6,0.17,1,32.857456018518519
2017,12,24,1,2017-12-24,6,0,6,99,0,64,18,0,18,123,0,88,0,916,469,1,1,29,99,16,9,2,0,46,48,0,76,1,1,7,8,10,12,23,4,41.9,1018.4,8.8,12.9,0.58,0,35.261292695473252
2017,12,25,2,2017-12-25,4,0,4,79,0,49,10,0,10,93,0,63,0,656,333,1,2,16,77,8,3,6,0,31,32,0,38,0,0,13,7,9,13,11,5,41.1,1009.1,7.9,16.7,0.2,0,34.889021347736623
2017,12,26,3,2017-12-26,4,0,4,95,1,66,30,0,29,129,1,98,1,1049,542,4,0,32,135,12,11,4,1,53,48,2,76,3,0,15,16,12,11,14,8,29.5,1023.4,10.0,13.1,0.01,0,34.01834731934732
2017,12,27,4,2017-12-27,9,0,9,115,1,80,28,0,26,152,1,115,1,1126,577,5,2,29,125,4,9,4,1,49,62,7,79,4,0,14,16,24,9,20,13,21.9,1029.7,10.0,11.0,0.0,0,30.215466563786009
2017,12,28,5,2017-12-28,8,0,8,81,0,53,29,0,29,118,0,90,0,1169,609,2,0,36,162,9,6,8,1,49,72,3,74,5,0,12,7,18,9,20,13,15.3,1027.8,10.0,17.5,0.0,0,32.360921151116273
2017,12,29,6,2017-12-29,4,0,4,108,0,68,19,1,20,131,1,92,1,1162,598,1,0,30,164,14,6,4,1,35,71,3,72,1,1,14,18,19,16,34,5,13.7,1024.3,9.5,11.0,0.0,0,33.807007124668843
2017,12,30,7,2017-12-30,2,0,2,120,0,83,24,0,21,146,0,106,0,1092,565,0,0,19,117,11,19,75,0,42,53,5,40,2,0,12,10,20,23,28,4,16.7,1019.3,9.3,10.5,0.0,0,34.24249151234568
2017,12,31,1,2017-12-31,4,0,4,106,0,67,12,0,12,122,0,83,0,898,462,2,1,15,110,19,7,24,1,41,41,1,40,1,0,9,19,15,15,17,9,21.0,1013.1,4.9,10.5,0.01,0,36.943680298353911
2018,1,1,2,2018-01-01,4,0,4,109,0,68,12,0,11,125,0,83,0,887,453,4,0,27,119,7,20,10,1,34,43,0,42,1,0,4,6,7,18,22,5,9.5,1022.2,10.0,15.0,0.0,0,36.870995627572015
2018,1,2,3,2018-01-02,7,0,7,111,0,78,42,0,41,160,0,126,0,1258,654,3,2,38,169,12,10,5,1,50,75,5,86,4,0,13,11,11,10,34,18,14.7,1024.9,10.0,12.9,0.0,0,33.462297363596456
2018,1,3,4,2018-01-03,7,0,7,115,0,91,32,0,28,154,0,126,0,1262,644,5,0,24,193,11,10,1,2,45,67,6,95,8,0,19,13,19,13,28,18,25.6,1025.1,10.0,6.7,0.0,0,33.94126621338912
2018,1,4,5,2018-01-04,1,0,1,51,0,38,8,0,8,60,0,47,0,869,464,2,1,20,57,6,4,152,1,12,41,3,34,0,0,6,11,7,20,17,12,37.1,1002.4,5.9,21.0,0.07,0,29.700163065843622
2018,1,5,6,2018-01-05,3,0,3,88,0,73,24,1,25,115,1,100,1,1339,700,2,0,43,104,12,3,121,1,40,74,4,78,0,0,17,9,14,22,43,13,23.0,995.7,9.5,23.4,2.14,0,35.0056632996633
2018,1,6,7,2018-01-06,2,0,2,98,1,69,27,0,26,127,1,97,1,1140,598,2,0,40,123,6,13,65,1,36,61,3,70,1,0,7,11,13,19,32,11,13.2,1013.5,10.0,22.4,0.0,0,38.618208333333335
2018,1,7,1,2018-01-07,2,0,2,97,0,67,23,0,21,122,0,90,0,907,475,2,1,23,94,7,9,38,0,30,74,5,38,1,0,17,11,14,11,13,8,9.3,1028.3,10.0,12.7,0.0,0,40.1725074203123
2018,1,8,2,2018-01-08,5,0,5,134,0,91,34,0,34,173,0,130,0,1375,720,3,1,43,169,5,7,40,3,63,100,6,104,1,0,11,13,15,6,19,11,35.0,1023.6,9.9,18.3,0.0,0,34.879208672086719
2018,1,9,3,2018-01-09,9,0,9,104,0,72,46,0,45,159,0,126,0,1300,684,5,1,35,160,4,9,21,1,49,82,8,103,3,1,9,6,16,12,29,18,38.3,1016.8,9.3,14.6,0.01,0,34.996785493827161
2018,1,10,4,2018-01-10,4,0,4,120,0,84,50,2,52,174,2,140,2,1315,687,4,0,27,181,10,12,19,0,73,77,6,85,2,0,11,13,17,8,23,14,31.4,1029.7,10.0,6.6,0.0,0,35.833067078666154
2018,1,11,5,2018-01-11,9,0,9,127,0,91,48,0,48,184,0,148,0,1317,696,4,0,55,147,16,8,13,2,56,76,8,92,3,0,8,18,24,12,34,8,38.5,1030.1,10.0,8.6,0.0,0,33.926000518000521
2018,1,12,6,2018-01-12,11,0,11,101,0,67,59,0,57,171,0,135,0,1311,703,0,0,32,175,17,4,20,1,74,57,6,107,6,0,13,11,17,12,20,14,43.7,1021.7,5.6,13.4,0.0,1,28.241555939547119
2018,1,13,7,2018-01-13,8,0,8,117,1,78,41,0,38,166,1,124,1,1144,603,6,1,42,147,6,13,11,1,57,63,3,76,5,1,13,14,14,19,29,14,45.4,1007.7,3.0,19.2,0.41,1,32.411344066381382
2018,1,14,1,2018-01-14,4,0,4,98,0,68,24,0,22,126,0,94,0,947,494,1,2,25,145,10,18,2,0,39,45,2,57,4,0,6,12,15,6,22,5,27.0,1028.8,10.0,14.5,0.01,0,35.305911954577276
2018,1,15,2,2018-01-15,5,0,5,117,1,81,33,0,32,155,1,118,1,996,523,6,0,45,134,5,9,3,1,38,49,10,70,3,0,15,8,14,10,15,15,31.6,1034.9,9.1,15.4,0.0,0,32.945684262740187
2018,1,16,3,2018-01-16,6,0,6,95,0,67,42,0,40,143,0,113,0,1178,617,4,0,29,165,8,8,3,2,50,52,11,97,6,0,13,8,17,8,35,8,32.3,1032.0,8.2,8.8,0.0,0,31.113470989056371
2018,1,17,4,2018-01-17,4,0,4,97,0,67,36,0,36,137,0,106,0,1159,611,2,0,24,137,7,3,42,1,53,62,7,84,2,0,8,15,17,9,36,18,36.0,1024.3,5.5,7.7,0.17,1,31.692008230452675
2018,1,18,5,2018-01-18,7,0,7,105,0,72,42,1,41,154,1,118,1,1199,633,2,0,32,146,9,12,5,0,58,65,8,100,4,1,9,15,17,11,31,12,32.4,1013.5,8.4,10.2,0.04,0,32.622605967078186
2018,1,19,6,2018-01-19,7,0,7,76,0,57,24,1,24,107,1,88,1,1154,599,4,2,36,160,6,9,2,1,51,62,5,95,1,1,11,7,16,14,23,13,28.9,1014.3,10.0,10.5,0.0,0,34.513793779842558
2018,1,20,7,2018-01-20,9,0,9,110,0,63,22,0,21,141,0,93,0,1042,530,3,0,30,124,6,16,2,1,49,59,3,79,2,0,14,3,11,16,16,12,38.1,1010.9,10.0,14.3,0.0,0,36.5776350308642
2018,1,21,1,2018-01-21,4,0,4,93,0,59,29,1,29,126,1,92,1,799,418,2,1,30,103,10,11,1,0,23,51,1,50,0,0,4,8,11,4,19,6,39.7,1018.2,10.0,7.2,0.0,0,37.788782552587428
2018,1,22,2,2018-01-22,7,0,7,122,0,85,34,0,33,163,0,125,0,1064,558,0,0,31,144,11,8,3,2,35,67,7,85,3,0,9,7,14,8,31,11,36.4,1023.6,7.6,4.0,0.0,0,35.995079732510291
2018,1,23,3,2018-01-23,13,0,12,92,0,63,51,1,46,156,1,120,1,1003,531,0,0,26,138,11,6,10,2,57,52,5,72,3,0,11,10,15,7,19,13,45.3,1012.9,4.4,16.2,0.0,1,36.598339549339549
2018,1,24,4,2018-01-24,4,0,4,113,0,73,34,0,34,151,0,111,0,1193,614,3,1,36,144,9,10,4,1,56,70,5,105,1,0,8,15,25,6,23,8,41.1,1008.5,8.8,13.9,0.68,1,36.887740298066994
2018,1,25,5,2018-01-25,10,0,10,119,1,75,38,0,37,167,1,122,1,1172,602,5,0,30,150,9,6,3,0,58,66,2,97,6,0,12,20,27,11,28,9,28.0,1021.1,10.0,13.2,0.0,0,36.167247303443794
2018,1,26,6,2018-01-26,12,1,13,143,0,91,36,0,34,191,1,138,1,1324,677,2,0,35,175,16,15,3,2,58,76,3,107,5,0,12,15,23,8,24,18,25.3,1035.0,10.0,14.4,0.0,0,35.820259096774194
2018,1,27,7,2018-01-27,5,0,5,119,0,78,20,0,19,144,0,101,0,999,510,5,2,25,135,7,26,2,3,37,59,1,54,2,0,10,13,10,12,24,5,36.8,1034.3,10.0,12.2,0.0,0,38.197002487562187
2018,1,28,1,2018-01-28,6,0,6,78,0,56,14,0,14,98,0,76,0,817,410,1,2,14,112,8,14,7,1,22,48,4,63,1,0,13,9,16,11,10,6,43.4,1025.3,4.4,9.5,0.01,1,34.124132721807626
2018,1,29,2,2018-01-29,8,0,8,101,0,60,30,0,30,139,0,98,0,998,531,1,0,32,151,6,6,1,0,41,48,2,86,3,0,17,2,17,9,20,10,40.3,1021.4,6.9,12.1,0.2,1,35.361323749162672
2018,1,30,3,2018-01-30,8,0,8,78,0,61,33,0,33,119,0,102,0,1087,579,1,1,41,142,2,5,19,3,48,64,3,85,2,0,17,9,25,10,24,11,31.9,1010.7,4.3,23.4,0.53,1,35.9581149691358
2018,1,31,4,2018-01-31,6,0,6,108,0,71,33,0,32,147,0,108,0,1170,596,2,1,43,151,5,8,2,0,57,67,6,104,3,0,9,9,20,10,35,11,25.0,1019.2,10.0,13.1,0.18,0,36.220670988988374
2018,2,1,5,2018-02-01,12,0,12,83,0,56,34,0,33,129,0,101,0,1162,593,4,0,35,152,11,9,4,1,46,77,5,86,5,0,7,11,21,6,25,8,38.3,1017.2,9.4,11.9,0.0,0,36.021664609053495
2018,2,2,6,2018-02-02,6,0,6,96,0,64,34,2,35,136,2,105,2,1207,617,2,0,37,166,11,14,12,3,46,74,1,78,3,0,15,9,20,8,36,8,34.2,1011.1,6.4,11.9,0.07,0,35.734900245192925
2018,2,3,7,2018-02-03,7,0,7,101,1,60,14,0,14,122,1,81,1,926,478,2,0,26,117,6,14,3,0,38,43,6,65,2,0,17,10,11,12,22,11,19.8,1026.5,10.0,16.5,0.08,0,38.619007201646092
2018,2,4,1,2018-02-04,8,0,8,110,1,75,50,0,49,168,1,132,1,1008,541,5,1,26,157,6,15,15,1,52,38,1,49,6,0,9,9,17,14,20,9,37.8,1026.4,9.1,13.4,0.0,0,39.440491769547322
2018,2,5,2,2018-02-05,7,0,7,109,1,74,53,1,49,169,2,130,2,1340,706,3,0,47,188,9,11,13,1,48,75,8,88,3,0,14,10,18,14,31,11,42.5,1008.3,5.1,14.1,1.28,1,36.928431523949243
2018,2,6,3,2018-02-06,5,0,5,105,0,71,18,0,17,128,0,93,0,1051,545,2,0,32,143,5,9,3,2,39,53,2,84,2,0,20,7,20,4,25,8,30.0,1026.9,10.0,4.8,0.12,0,37.535954435891455
2018,2,7,4,2018-02-07,7,0,7,93,0,66,77,1,75,177,1,147,1,1232,652,1,0,33,148,8,0,57,1,82,51,4,84,4,0,12,13,18,16,28,15,36.4,1030.4,8.4,9.5,0.0,1,36.11588577815904
2018,2,8,5,2018-02-08,9,0,9,110,0,83,36,0,34,155,0,126,0,1181,616,3,0,40,148,8,12,9,3,47,68,4,101,3,0,14,7,19,3,30,8,34.6,1020.8,8.4,14.5,0.62,0,34.742401662192854
2018,2,9,6,2018-02-09,9,0,9,105,0,70,31,0,31,145,0,110,0,1132,583,2,0,32,142,10,10,5,2,51,66,8,83,4,2,9,8,20,8,22,7,28.3,1032.6,10.0,6.2,0.08,0,35.204504886831273
2018,2,10,7,2018-02-10,7,0,7,105,0,75,35,0,33,147,0,115,0,1054,548,3,0,39,133,14,23,22,0,44,53,2,69,1,0,11,7,13,9,23,8,41.6,1028.8,9.0,11.3,0.0,0,36.66202031893004
2018,2,11,1,2018-02-11,3,0,3,106,0,72,45,0,38,154,0,113,0,898,479,3,0,19,125,6,17,20,3,39,42,2,58,1,1,5,16,10,11,12,9,46.3,1017.9,1.2,9.7,0.61,1,37.088838817911991
2018,2,12,2,2018-02-12,7,0,7,84,0,59,30,0,29,121,0,95,0,1043,543,4,1,31,140,9,4,4,1,42,64,8,78,6,0,9,14,16,6,19,8,45.0,1021.3,3.9,13.6,1.67,1,36.906514660493826
2018,2,13,3,2018-02-13,3,0,3,110,1,70,32,0,32,145,1,104,1,1174,612,2,1,37,131,12,3,8,1,50,71,6,96,4,0,9,7,11,9,35,17,31.5,1039.1,10.0,9.7,0.14,0,35.500572016460907
2018,2,14,4,2018-02-14,6,0,6,109,0,76,43,1,44,158,1,124,1,1276,670,3,0,39,182,7,6,8,1,59,81,8,93,1,0,15,10,19,8,32,11,36.9,1030.5,8.5,8.7,0.0,0,34.906900977366256
2018,2,15,5,2018-02-15,7,0,7,107,0,74,34,0,33,148,0,114,0,1240,645,0,1,26,178,8,9,7,2,43,73,7,106,11,0,11,16,24,9,27,14,40.8,1013.7,2.2,9.7,0.35,1,33.276438508194609
2018,2,16,6,2018-02-16,5,0,5,103,0,72,30,0,30,138,0,107,0,1119,582,2,0,33,140,11,13,12,3,46,76,5,82,3,0,10,13,25,15,20,9,44.8,1003.8,2.9,8.8,0.14,1,33.231117283950617
2018,2,17,7,2018-02-17,2,0,2,105,1,74,35,1,35,142,2,111,2,1123,603,4,0,19,153,9,10,38,0,39,63,4,63,1,0,12,11,13,20,20,8,35.9,1023.7,10.0,13.1,0.1,0,35.018366769547328
2018,2,18,1,2018-02-18,7,0,7,114,0,70,32,0,31,153,0,107,0,898,472,1,0,19,127,10,9,15,1,29,48,1,59,3,2,11,13,7,19,14,4,39.4,1021.0,8.3,12.4,0.55,0,37.84955968512066
2018,2,19,2,2018-02-19,9,0,9,66,0,51,30,0,30,105,0,90,0,819,435,0,0,26,131,12,7,9,1,30,25,2,59,6,0,6,16,8,6,20,8,38.1,1033.5,9.6,8.3,0.01,0,35.739852880658439
2018,2,20,3,2018-02-20,13,0,13,104,0,73,32,1,33,149,1,119,1,1037,535,7,0,34,136,10,11,5,0,33,70,4,73,7,0,13,11,19,8,14,7,45.6,1027.6,2.9,12.4,0.06,1,33.7532939322301
2018,2,21,4,2018-02-21,14,0,14,113,1,69,35,0,34,162,1,116,1,1168,601,3,2,33,161,10,6,3,2,59,78,5,86,2,0,10,8,16,9,28,11,45.9,1026.2,0.2,13.3,0.02,1,32.089129629629632
2018,2,22,5,2018-02-22,4,0,4,83,0,53,46,0,45,133,0,102,0,1047,550,2,0,30,130,9,12,8,0,67,52,7,84,1,0,10,7,21,11,24,7,43.1,1033.5,8.3,13.8,0.03,1,32.638276234567904
2018,2,23,6,2018-02-23,8,0,8,96,0,63,37,0,37,141,0,107,0,1051,548,2,1,28,142,8,11,4,2,59,61,2,79,3,0,10,14,15,8,20,8,37.5,1036.3,9.7,10.6,0.03,0,32.782827417695472
2018,2,24,7,2018-02-24,9,0,9,118,0,73,40,0,38,167,0,120,0,1040,540,3,0,29,137,11,13,4,1,39,60,0,86,2,0,3,7,13,13,17,9,42.3,1020.5,5.0,11.4,0.09,1,34.630972736625516
2018,2,25,1,2018-02-25,5,0,5,113,0,67,22,0,21,140,0,93,0,844,448,1,0,25,109,8,16,16,0,33,53,1,59,0,0,12,12,9,8,17,5,42.5,1021.5,6.4,12.3,0.21,1,37.272963477366254
2018,2,26,2,2018-02-26,9,0,9,76,0,62,23,0,22,108,0,93,0,1064,557,1,3,34,140,7,9,3,2,51,57,4,76,5,0,13,17,18,13,30,9,42.1,1016.7,6.5,10.7,0.72,1,36.032663580246911
2018,2,27,3,2018-02-27,9,0,9,100,1,74,32,1,33,141,2,114,2,1201,631,7,0,38,151,12,9,1,0,55,75,4,106,6,1,9,9,14,10,22,12,40.3,1024.2,10.0,8.9,0.0,0,34.17374125514403
2018,2,28,4,2018-02-28,16,0,16,120,0,83,24,1,25,160,1,122,1,1289,654,5,0,27,178,8,12,2,0,49,86,7,97,2,0,15,12,26,10,18,17,42.6,1020.1,10.0,12.9,0.0,0,34.17304166666667
2018,3,1,5,2018-03-01,11,0,11,87,1,61,47,1,47,145,2,119,2,1170,618,5,0,50,163,2,12,5,1,40,56,6,96,10,0,5,11,15,11,23,12,46.7,1011.2,10.0,8.5,0.0,0,33.684025573078806
2018,3,2,6,2018-03-02,7,0,7,132,2,97,74,1,71,213,3,175,3,1609,883,3,0,34,173,9,15,50,1,68,97,4,101,4,0,16,20,25,11,42,22,45.3,989.8,5.1,23.3,0.35,0,30.779556369451395
2018,3,3,7,2018-03-03,5,0,5,129,0,84,20,0,19,154,0,108,0,1177,608,3,1,33,148,15,17,3,0,46,58,3,77,3,1,18,11,16,5,30,8,40.2,1005.3,6.2,34.8,,0,33.97974476575456
2018,3,4,1,2018-03-04,9,0,9,99,0,66,14,0,14,122,0,89,0,882,457,2,1,26,136,12,12,4,0,29,41,2,49,3,0,8,10,12,18,10,6,39.6,1013.5,9.9,23.4,0.11,0,35.11727378731343
2018,3,5,2,2018-03-05,5,0,5,88,0,64,28,2,26,121,2,94,1,1183,616,1,0,42,160,14,13,0,0,33,63,6,98,0,0,15,6,22,5,17,15,37.8,1011.0,8.2,24.2,0.38,0,32.8605967226631
2018,3,6,3,2018-03-06,6,0,6,118,0,80,38,0,35,162,0,121,0,1301,676,3,0,33,161,7,7,5,2,63,70,9,125,5,0,10,16,19,8,35,19,37.7,1014.9,10.0,17.5,0.08,0,31.737591049382715
2018,3,7,4,2018-03-07,3,0,3,97,0,63,40,1,40,140,1,105,1,938,517,2,0,17,84,8,6,91,2,37,46,1,38,2,0,4,8,13,11,22,9,38.1,1012.1,8.9,12.3,0.0,0,34.796423611111109
2018,3,8,5,2018-03-08,7,0,7,103,0,72,36,0,32,146,0,110,0,1188,632,3,0,19,159,7,2,25,0,53,63,3,97,4,1,13,16,13,3,25,12,39.6,999.1,8.2,15.8,0.79,0,34.458520061728393
2018,3,9,6,2018-03-09,7,0,7,120,0,84,35,0,34,162,0,125,0,1465,750,2,0,35,200,19,9,5,1,59,92,5,129,2,0,13,7,26,10,33,12,35.5,1004.0,9.6,12.0,0.01,1,32.214798515922908
2018,3,10,7,2018-03-10,7,0,7,94,1,67,21,1,22,122,2,96,2,1104,567,1,1,33,168,10,17,4,3,43,61,6,63,0,0,16,8,16,9,23,10,38.1,1007.9,10.0,17.5,0.0,0,36.703307421227194
2018,3,11,1,2018-03-11,11,0,11,115,0,74,17,0,17,143,0,102,0,893,465,3,0,22,120,6,15,2,0,35,48,1,60,1,0,12,5,18,13,16,7,36.3,1014.2,10.0,11.4,0.0,0,38.500860912827164
2018,3,12,2,2018-03-12,5,0,5,100,0,79,37,1,38,142,1,122,1,1294,679,4,0,40,177,11,5,9,0,40,68,12,115,5,0,13,11,12,10,32,13,36.7,1016.1,10.0,9.0,0.0,0,35.901537445276276
2018,3,13,3,2018-03-13,4,0,4,93,0,61,50,1,49,147,1,114,1,1068,578,1,1,39,147,13,3,13,0,46,71,8,88,3,0,9,10,14,11,29,13,35.0,995.9,3.4,31.0,1.54,1,37.280279030221834
2018,3,14,4,2018-03-14,8,0,8,96,0,65,29,0,29,133,0,102,0,1260,652,4,0,36,175,11,8,5,1,51,71,10,86,1,0,16,13,18,11,33,5,34.8,999.1,9.7,22.8,0.99,0,34.519210133744856
2018,3,15,5,2018-03-15,9,0,9,160,0,104,41,1,41,210,1,154,1,1329,688,4,0,40,195,11,9,2,0,53,76,5,93,7,0,14,7,27,16,31,9,36.5,996.7,9.7,20.1,0.0,0,34.770593369593371
2018,3,16,6,2018-03-16,8,0,8,138,0,97,36,0,36,182,0,141,0,1462,753,7,0,42,199,15,17,3,0,47,89,9,109,3,0,17,19,27,14,28,21,36.1,1000.1,10.0,13.5,0.0,0,34.043399948559667
2018,3,17,7,2018-03-17,7,0,7,95,1,67,27,0,27,129,1,100,1,1077,562,3,0,24,152,13,14,3,0,40,56,3,76,4,0,9,16,14,12,17,14,33.3,1005.7,10.0,19.7,0.0,0,36.995422839506176
2018,3,18,1,2018-03-18,7,0,7,131,0,75,21,0,21,159,0,103,0,1021,526,2,2,35,146,15,14,1,3,44,54,1,63,2,0,11,16,14,13,15,5,27.2,1009.5,10.0,12.2,0.0,0,37.526498456790122
2018,3,19,2,2018-03-19,9,0,8,104,0,66,34,1,32,147,1,106,1,1319,686,6,1,45,166,13,6,1,1,47,79,12,104,2,0,14,17,17,11,46,9,30.5,1011.7,10.0,12.2,0.0,0,35.102818415637863
2018,3,20,3,2018-03-20,4,0,4,132,0,88,31,0,29,167,0,121,0,1143,596,3,0,37,144,9,5,4,0,55,72,5,96,3,0,12,4,15,7,26,3,32.5,1013.5,10.0,9.1,0.0,0,34.243336676954733
2018,3,21,4,2018-03-21,2,0,2,97,0,66,18,0,17,117,0,85,0,914,476,2,0,18,91,4,11,103,1,20,48,3,18,2,0,7,10,9,19,27,11,36.8,1005.4,8.6,21.0,0.0,0,37.183856995884774
2018,3,22,5,2018-03-22,10,0,10,117,0,89,37,0,35,164,0,134,0,1405,760,5,0,65,161,17,5,29,1,53,63,5,88,3,0,6,17,14,15,29,14,36.1,1001.5,6.6,21.5,0.86,0,34.412787037037035
2018,3,23,6,2018-03-23,13,0,13,110,1,85,33,0,32,156,1,130,1,1434,732,3,0,43,199,17,11,9,2,57,87,3,121,3,1,12,11,15,11,28,5,37.5,1012.6,10.0,7.0,0.07,0,30.863776708683851
2018,3,24,7,2018-03-24,14,0,14,90,0,59,30,0,27,134,0,100,0,1067,549,2,0,27,140,7,16,4,2,40,60,0,80,2,0,10,15,24,12,20,12,36.3,1015.4,10.0,6.8,0.0,0,34.029772376543207
2018,3,25,1,2018-03-25,7,0,7,121,0,85,20,0,20,148,0,112,0,954,491,2,1,24,153,11,18,1,1,24,54,1,54,5,0,10,11,10,7,21,4,35.8,1024.2,9.3,16.6,0.0,0,37.78182912793271
2018,3,26,2,2018-03-26,8,0,8,154,1,92,38,0,35,200,1,134,1,1378,710,4,0,34,189,13,10,4,0,53,88,12,111,4,0,13,20,21,11,21,12,36.4,1036.0,10.0,19.4,0.01,0,33.184626499739174
2018,3,27,3,2018-03-27,10,0,10,103,0,67,23,1,23,136,1,99,1,1216,627,4,0,28,179,18,7,4,3,50,73,9,95,4,0,16,10,17,7,32,12,37.6,1032.5,10.0,16.0,0.0,0,33.061407407407408
